,E,I,M
6,0.125,0.0,0.0
7,0.46936071495070947,0.014743305346152459,0.0
8,0.050770613107488774,0.17914683694438588,0.06098551006972784
9,0.07909421479307227,0.09933482202292297,0.03554768194616633
10,0.002777724195651913,0.0027777241956519127,0.35062648192234175
11,0.0,0.0,0.2870669040614181
12,0.0,0.0,0.4472135954999579
13,0.0,0.0,0.0
14,0.0,0.0,0.0
