,E,I,M
9,0.11311904511330946,0.006388765649999401,0.0
10,0.07201379325577421,0.08214860025884624,0.0
11,0.12665461093828023,0.13520223350789864,0.0
12,0.002386634844868735,0.01307213741062449,0.03491345784803769
13,0.0,0.0735523882491329,0.023307753343204715
14,0.0,0.0,0.1690089164536311
