,E,I,M
6,0.14113296980235743,0.0,0.0
7,0.3371448748930742,0.32608792270388265,0.0
8,0.09080064566765338,0.2809165447996976,0.0
9,0.004914435115384154,0.08673664729965326,0.02055855707018649
10,0.0,0.3286335345030996,0.10911152754767474
11,0.0,0.03248931448269655,0.057251880124392224
12,0.0,0.0,0.17256667882946697
13,0.0,0.0,0.08539125638299665
14,0.0,0.0,0.052613364176465637
