,E,I,M
8,0.44721359549995804,0.0,0.0
9,0.13693063937629155,0.22360679774997896,0.0
10,0.0,0.518411033833193,0.0
11,0.0,0.4019184762342502,0.0
12,0.0,0.14403524458368241,0.004254418366515425
13,0.0,4.837405691810487,0.0986326267607651
14,0.0,0.0,0.2292400933697316
