,E,I,M
5,0.13459350916744575,0.0,0.0
6,0.5842839678632649,0.03030457633656632,0.0
7,0.20509797630077437,0.10263796606959244,0.0
8,0.18124460975812312,0.2254262108797917,0.0012832208995921404
9,0.00885177235840378,0.2603013675085295,0.05710303221873461
10,0.0,0.10666387070001938,0.09309027477839527
11,0.0,0.002197802197802198,0.016105556888405505
12,0.0,0.0,0.11641130849281088
13,0.0,0.0,0.16982550735341792
14,0.0,0.0,0.12183492931011204
