,E,I,M
5,1.0,0.0,0.0
6,0.9702380952380952,0.02976190476190476,0.0
7,0.8231046931407943,0.1371841155234657,0.039711191335740074
8,0.20157068062827224,0.4476439790575916,0.3507853403141361
9,0.012531328320802004,0.2706766917293233,0.7167919799498746
10,0.0,0.08695652173913043,0.9130434782608695
11,0.0,0.044444444444444446,0.9555555555555556
12,0.0,0.0,1.0
13,0.0,0.1,0.9
14,0.0,0.0,1.0
