,E,I,M
6,0.5366563145999496,0.0,0.0
7,0.08366600265340755,0.0,0.0
8,0.09938079899999065,0.24088314876309777,0.0
9,0.0852656624683062,0.41606953096247756,0.0
10,0.00033828562443264596,0.6175685045757001,0.008497637924347122
11,0.0,1.5014577562571738,0.012719920059088376
12,0.0,0.0,0.4142434467026541
13,0.0,0.0,0.12638125740085918
14,0.0,0.0,0.0
