,E,I,M
9,1.0,0.0,0.0
10,0.8914728682170543,0.10852713178294573,0.0
11,0.21161825726141079,0.7883817427385892,0.0
12,0.002386634844868735,0.9451073985680191,0.05250596658711217
13,0.0,0.2834138486312399,0.71658615136876
14,0.0,0.0,1.0
