,E,I,M
4,0.13230620154198908,0.0,0.0
5,0.06191852883012669,0.03484062799107633,0.0
6,0.15193512104693227,0.11512283938262786,0.0
7,0.007607257743127308,0.018762855675147634,0.0
8,0.0,0.03260234586723956,0.003994953566025692
9,0.0,0.08630188365773568,0.024900558370915395
10,0.0,0.06848725175126659,0.024014605321403704
11,0.0,0.0,0.064460256389031
12,0.0,0.0,0.015971914124998498
13,0.0,0.0,0.06846531968814577
14,0.0,0.0,0.0
